Id,LotArea,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,GarageAge,HouseAge,Total_area,Has_fireplace,Total_Bath,price,MSZoning,Alley,LotShape,LandContour,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,Electrical,KitchenQual,FireplaceQu,GarageType,GarageFinish,PavedDrive,PoolQC,Fence,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars
920,11029,1958,2002,528,1184,1414,0,1414,601,0,51,18.0,50,13044.0,1,1,176500,RL,No value,IR1,Lvl,1Fam,1Story,Hip,MetalSd,MetalSd,None,Ex,CBlock,Gd,TA,No,ALQ,Ex,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,No value,WD,Normal,20,6,8,1,1,0,3,6,1,2
921,8462,1994,1994,814,928,936,785,1721,471,300,87,13.0,13,10759.0,0,3,201000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,Gd,PConc,Gd,Gd,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,0,2
922,8777,1900,2003,1084,1272,1272,928,2200,0,0,70,,108,10977.0,0,4,145900,RL,No value,Reg,Lvl,Duplex,1.5Fin,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,ALQ,Gd,Y,SBrkr,TA,No value,No value,No value,N,No value,GdPrv,WD,Normal,90,5,7,2,2,2,4,9,0,0
923,10237,2005,2006,28,1316,1316,0,1316,397,100,0,1.0,1,11950.0,1,2,169990,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,New,Partial,20,6,5,0,2,0,3,6,1,2
924,8012,1993,1994,165,1604,1617,0,1617,533,0,69,15.0,15,10162.0,1,2,193000,RL,No value,Reg,Lvl,TwnhsE,1Story,Gable,Plywood,Plywood,None,Gd,PConc,Gd,TA,No,LwQ,Ex,Y,SBrkr,Gd,Fa,Attchd,RFn,Y,No value,No value,WD,Normal,120,6,5,1,2,0,2,5,1,2
925,10240,1980,1980,625,1686,1686,0,1686,612,384,131,26.0,26,12695.0,1,2,207500,RL,No value,Reg,Lvl,1Fam,1Story,Gable,Plywood,Plywood,BrkFace,TA,CBlock,Gd,TA,No,BLQ,TA,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,No value,WD,Normal,20,6,6,1,2,0,3,7,1,2
926,15611,1977,1977,767,1126,1126,0,1126,540,180,0,31.0,31,17277.0,0,2,175000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,TA,Av,ALQ,TA,Y,SBrkr,Ex,No value,Attchd,RFn,Y,No value,No value,WD,Abnorml,20,5,6,0,2,0,3,6,0,2
927,11999,2003,2004,0,1181,1234,1140,2374,656,104,100,4.0,4,15369.0,1,3,285000,RL,No value,Reg,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Ex,Gd,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,8,5,0,2,1,4,10,1,3
928,9900,1968,1968,552,832,1098,880,1978,486,0,43,40.0,40,12706.0,1,3,176000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,MetalSd,MetalSd,BrkFace,TA,CBlock,TA,TA,No,BLQ,Gd,Y,SBrkr,TA,Gd,Attchd,RFn,Y,No value,GdPrv,WD,Normal,60,7,5,0,2,1,4,9,1,2
929,11838,2001,2001,0,1753,1788,0,1788,522,202,151,8.0,8,14148.0,1,2,236500,RL,No value,Reg,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Ex,TA,Attchd,RFn,Y,No value,No value,WD,Normal,20,8,5,0,2,0,3,7,1,2
930,13006,1997,1997,0,964,993,1243,2236,642,0,0,9.0,9,16169.0,1,3,222000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,PConc,Gd,TA,No,Unf,Gd,Y,SBrkr,Gd,TA,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,7,5,0,2,1,4,8,1,2
931,8925,2007,2007,16,1466,1466,0,1466,610,100,18,2.0,2,11001.0,0,2,201000,RL,No value,IR1,HLS,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,WD,Normal,20,8,5,0,2,0,3,7,0,3
932,9100,1965,1965,338,925,925,0,925,429,0,0,44.0,44,10454.0,0,1,117500,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,CBlock,TA,TA,No,BLQ,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,GdWo,WD,Normal,20,5,6,0,1,0,2,5,0,1
933,11670,2006,2006,0,1905,1905,0,1905,788,0,191,1.0,1,14665.0,1,2,320000,RL,No value,IR1,Lvl,1Fam,1Story,Hip,VinylSd,ImStucc,Stone,Ex,PConc,Ex,Gd,No,Unf,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,9,5,0,2,0,3,8,1,3
934,8487,2004,2004,20,1500,1500,0,1500,570,192,36,5.0,5,10767.0,0,2,190000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,0,2,0,3,6,0,2
935,27650,1960,2007,425,585,2069,0,2069,505,0,0,48.0,48,30224.0,1,2,242000,RL,No value,IR2,HLS,1Fam,1Story,Flat,Wd Sdng,Wd Sdng,None,TA,CBlock,Gd,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,7,1,2,0,4,9,1,2
936,5825,1926,1953,0,600,747,0,747,528,0,0,53.0,80,7208.0,0,1,79900,RL,No value,IR1,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,PConc,Fa,TA,Mn,Unf,Gd,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,30,4,5,0,1,0,1,5,0,2
937,10083,2003,2003,833,1176,1200,0,1200,555,0,41,6.0,6,11838.0,0,2,184900,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,No value,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,1,2,0,2,5,0,2
938,9675,2005,2005,341,1113,1113,858,1971,689,0,48,4.0,4,12335.0,1,3,253000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Mn,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,60,7,5,0,2,1,3,8,1,2
939,8760,2006,2006,464,1391,1391,571,1962,868,0,90,0.0,0,11590.0,0,3,239799,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,Gd,Mn,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,New,Partial,60,7,5,0,2,1,3,7,0,3
940,24090,1940,1950,0,1032,1207,1196,2403,349,56,0,70.0,70,26842.0,1,2,244400,RL,No value,Reg,Lvl,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,Mn,Unf,Ex,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,No value,COD,Normal,70,7,7,0,2,0,4,10,2,1
941,12640,1976,1976,936,1728,1728,0,1728,574,40,0,30.0,30,14942.0,0,2,150900,RL,No value,IR1,Lvl,Duplex,1Story,Gable,Plywood,Plywood,None,TA,CBlock,TA,TA,Gd,Rec,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,90,6,5,0,2,0,4,8,0,2
942,8755,1999,1999,772,992,1022,1038,2060,390,0,0,10.0,10,11503.0,1,3,214000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,ALQ,Ex,Y,SBrkr,Gd,TA,BuiltIn,RFn,Y,No value,GdPrv,WD,Normal,60,7,5,1,2,1,3,8,1,2
943,7711,1977,1977,1440,1440,1440,0,1440,0,321,0,,30,9151.0,0,2,150000,RL,No value,IR1,Lvl,Duplex,1Story,Gable,MetalSd,MetalSd,None,TA,PConc,Gd,TA,Gd,GLQ,TA,Y,SBrkr,TA,No value,No value,No value,N,No value,No value,Oth,Abnorml,90,4,3,2,2,0,4,8,0,0
944,25000,1967,1967,0,1632,1632,0,1632,576,0,0,40.0,40,27208.0,0,2,143000,RL,No value,Reg,Low,Duplex,1Story,Gable,HdBoard,Plywood,None,TA,CBlock,TA,TA,Av,Unf,TA,Y,SBrkr,TA,No value,Attchd,Unf,P,No value,No value,WD,Normal,90,5,4,0,2,0,4,8,0,2
945,14375,1958,1958,111,819,1344,0,1344,525,0,118,51.0,51,16785.0,1,1,137500,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,No,GLQ,Gd,Y,FuseA,Gd,Gd,Basment,RFn,Y,No value,No value,COD,Abnorml,20,6,6,0,1,0,3,7,1,2
946,8820,1890,1996,1088,1088,1188,561,1869,456,48,0,46.0,119,11145.0,0,1,124900,RM,No value,Reg,Lvl,1Fam,1.5Fin,Hip,VinylSd,VinylSd,None,TA,BrkTil,TA,TA,No,LwQ,TA,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,MnWw,WD,Normal,50,5,6,0,1,0,2,7,0,2
947,8163,1959,1959,748,1144,1144,0,1144,796,86,0,47.0,47,10231.0,1,1,143000,RL,No value,Reg,Lvl,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,Av,ALQ,TA,Y,SBrkr,TA,TA,Attchd,RFn,Y,No value,No value,WD,Normal,80,5,6,1,1,0,3,6,1,1
948,14536,2002,2003,1300,1616,1629,0,1629,808,0,252,5.0,5,17209.0,1,2,270000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,8,5,1,2,0,3,9,1,3
950,9360,1972,2006,982,1161,1381,0,1381,676,0,0,38.0,38,11417.0,1,2,197500,RL,No value,Reg,Lvl,1Fam,1Story,Hip,Plywood,Plywood,None,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,Gd,TA,Attchd,RFn,Y,No value,No value,WD,Normal,20,6,7,1,1,1,3,5,1,2
951,7200,1950,2002,398,864,864,0,864,720,194,0,27.0,57,8784.0,0,1,129000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,CBlock,TA,TA,No,ALQ,Gd,Y,SBrkr,Gd,No value,Detchd,RFn,Y,No value,No value,WD,Normal,20,5,8,1,1,0,3,5,0,2
952,7800,1965,1965,641,828,965,0,965,300,421,0,27.0,41,9065.0,0,1,119900,RH,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,CBlock,TA,TA,No,BLQ,Gd,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,MnPrv,WD,Abnorml,20,5,5,1,1,0,3,6,0,1
953,7200,1972,2003,660,768,768,0,768,396,192,0,35.0,37,8364.0,0,1,133900,RL,No value,Reg,Lvl,1Fam,SFoyer,Gable,WdShing,HdBoard,None,TA,CBlock,Gd,TA,Av,GLQ,Gd,Y,SBrkr,TA,No value,Detchd,Fin,Y,No value,MnPrv,WD,Normal,85,5,8,0,1,0,2,5,0,1
954,11075,1969,1969,562,784,1168,800,1968,530,305,189,39.0,39,13805.0,1,3,172000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,Av,ALQ,Ex,Y,SBrkr,TA,Po,Attchd,RFn,Y,No value,MnPrv,WD,Normal,60,5,4,0,2,1,4,7,1,2
955,9400,1975,1975,945,945,980,0,980,0,0,0,,31,10630.0,0,2,127500,RL,No value,IR1,Lvl,Duplex,SFoyer,Flat,WdShing,Plywood,BrkFace,TA,CBlock,Gd,Gd,Gd,GLQ,TA,Y,SBrkr,TA,No value,No value,No value,Y,No value,No value,WD,other,90,6,5,0,2,0,4,4,0,0
956,7136,1946,1950,484,979,979,979,1958,492,0,0,61.0,61,10009.0,0,2,145000,RH,No value,IR1,HLS,Duplex,2Story,Gable,MetalSd,MetalSd,BrkFace,TA,CBlock,Gd,TA,No,Rec,TA,N,FuseF,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,90,6,6,0,2,0,4,8,0,2
957,1300,1980,1980,285,561,561,668,1229,462,150,0,29.0,29,2991.0,1,2,124000,RM,No value,Reg,Lvl,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,TA,CBlock,Gd,TA,No,ALQ,TA,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,GdPrv,WD,Normal,160,6,6,0,1,1,2,5,1,2
958,7420,1962,1962,417,1057,1057,0,1057,576,0,0,30.0,45,9053.0,0,1,132000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,No value,Detchd,Fin,Y,No value,No value,WD,Normal,20,5,5,0,1,0,3,6,0,2
959,8450,2003,2003,699,1337,1337,0,1337,531,0,39,4.0,4,10318.0,0,2,185000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Mn,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,1,2,0,3,6,0,2
960,2572,1999,1999,604,696,696,720,1416,484,0,44,11.0,11,4472.0,0,3,155000,FV,No value,Reg,Lvl,Twnhs,2Story,Hip,MetalSd,MetalSd,None,Gd,PConc,Gd,TA,No,ALQ,Ex,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,7,5,1,2,1,3,6,0,2
961,7207,1958,2008,696,858,858,0,858,0,117,0,,52,8065.0,0,1,116500,RL,No value,IR1,Lvl,1Fam,1Story,Gable,Wd Sdng,Plywood,None,TA,CBlock,TA,TA,Gd,BLQ,Gd,Y,SBrkr,TA,No value,No value,No value,Y,No value,No value,WD,Normal,20,5,7,1,1,0,2,4,0,0
962,12227,1977,1995,896,1330,1542,1330,2872,619,550,282,31.0,31,16142.0,1,3,272000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,Gd,Gd,No,ALQ,TA,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,7,1,2,1,4,11,1,2
963,2308,1976,1976,556,804,804,744,1548,440,48,0,31.0,31,4296.0,1,3,155000,RL,No value,Reg,Lvl,TwnhsE,2Story,Gable,Plywood,Brk Cmn,None,TA,CBlock,Gd,TA,No,ALQ,TA,Y,SBrkr,Gd,TA,Detchd,Unf,Y,No value,No value,WD,Normal,160,6,6,1,2,1,3,7,1,2
964,11923,2007,2007,0,1800,1800,0,1800,702,288,136,2.0,2,14425.0,0,2,239000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Ex,TA,No,Unf,Ex,Y,SBrkr,Ex,No value,Attchd,Fin,Y,No value,No value,WD,Normal,20,9,5,0,2,0,2,7,0,2
965,11316,2002,2003,624,817,824,1070,1894,510,0,40,8.0,8,13764.0,1,3,214900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Gd,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,7,5,1,2,1,4,8,1,2
966,10237,2005,2007,0,783,783,701,1484,393,0,72,2.0,2,12114.0,1,3,178900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,New,Partial,60,6,5,0,2,1,3,8,1,2
967,9600,1940,1950,428,728,976,332,1308,256,0,70,69.0,69,11164.0,1,2,160000,RL,No value,IR1,HLS,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,Gd,BrkTil,TA,Fa,No,Rec,Ex,Y,SBrkr,TA,TA,Detchd,Unf,Y,No value,No value,WD,Normal,50,5,7,1,1,1,2,7,2,1
968,7390,1955,1955,902,1098,1098,0,1098,260,0,0,53.0,53,8899.0,0,1,135000,RL,No value,IR1,Lvl,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,20,5,7,1,1,0,3,6,0,1
969,5925,1910,1950,0,600,600,368,968,0,0,0,,99,6893.0,0,1,37900,RM,No value,Reg,Lvl,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,BrkTil,TA,TA,No,Unf,Fa,N,SBrkr,TA,No value,No value,No value,Y,No value,GdWo,WD,Abnorml,50,3,6,0,1,0,2,6,0,0
970,10382,1958,1958,513,588,1095,0,1095,264,0,0,48.0,48,11846.0,0,1,140000,RL,No value,Reg,Lvl,2fmCon,SLvl,Hip,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,Gd,ALQ,TA,Y,SBrkr,TA,No value,Attchd,RFn,Y,No value,No value,ConLD,Normal,190,6,5,1,1,0,2,6,0,1
971,10800,1949,1950,0,720,720,472,1192,0,0,0,,57,11992.0,0,2,135000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,AsbShng,AsbShng,None,TA,CBlock,TA,TA,No,Unf,TA,N,FuseA,TA,No value,No value,No value,Y,No value,No value,WD,Abnorml,50,4,4,0,1,1,4,6,0,0
972,2268,2003,2004,567,764,764,862,1626,474,0,27,6.0,6,4474.0,0,2,173000,RL,No value,Reg,Lvl,Twnhs,2Story,Gable,VinylSd,Wd Shng,Stone,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,BuiltIn,RFn,Y,No value,No value,WD,Normal,160,7,5,0,2,0,2,6,0,2
973,7892,1979,1979,0,918,918,0,918,264,28,0,31.0,31,9074.0,1,2,99500,RL,No value,Reg,Lvl,TwnhsE,1Story,Gable,Plywood,Plywood,None,TA,CBlock,Gd,TA,No,Unf,TA,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,No value,WD,Normal,120,6,5,0,2,0,2,5,1,1
974,11639,2007,2008,0,1428,1428,0,1428,480,0,120,1.0,1,13547.0,0,2,182000,FV,No value,Reg,Lvl,1Fam,1Story,Gable,CemntBd,CmentBd,No value,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,New,Partial,20,7,5,0,2,0,3,6,0,2
975,11414,1910,1993,0,728,1136,883,2019,532,509,135,12.0,99,13965.0,0,1,167500,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,BrkTil,Gd,TA,No,Unf,TA,N,SBrkr,Gd,No value,Detchd,Unf,Y,No value,GdPrv,WD,Normal,70,7,8,0,1,0,3,8,0,2
976,2651,2000,2000,641,673,673,709,1382,490,153,50,6.0,6,4523.0,0,3,165000,FV,No value,Reg,Lvl,Twnhs,2Story,Gable,MetalSd,MetalSd,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,7,5,1,2,1,3,6,0,2
977,5900,1923,1958,0,440,869,0,869,0,0,0,,83,6769.0,0,1,85500,RL,No value,IR1,Bnk,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,PConc,Gd,TA,No,Unf,TA,Y,FuseA,Fa,No value,No value,No value,Y,No value,No value,WD,Normal,30,4,7,0,1,0,2,4,0,0
978,4274,2006,2007,1106,1241,1241,0,1241,569,0,116,0.0,1,6084.0,0,2,199900,FV,Pave,IR1,Lvl,TwnhsE,1Story,Gable,VinylSd,VinylSd,No value,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,New,Partial,120,7,5,1,1,1,1,4,0,2
979,9450,1954,1954,552,894,894,0,894,400,0,0,8.0,53,10744.0,0,1,110000,RL,No value,Reg,Bnk,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,LwQ,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Abnorml,20,4,5,0,1,0,3,5,0,2
980,8816,1963,1963,651,1121,1121,0,1121,480,0,80,46.0,46,10417.0,0,1,139000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,PConc,TA,TA,No,Rec,TA,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,MnPrv,WD,Normal,20,5,6,1,1,0,3,5,0,2
981,12122,1961,2007,867,944,999,0,999,588,144,76,47.0,47,13919.0,0,1,178400,RL,No value,IR1,Lvl,1Fam,SFoyer,Gable,CemntBd,CmentBd,Stone,Ex,CBlock,TA,TA,Av,ALQ,Gd,Y,SBrkr,Ex,No value,Attchd,RFn,Y,No value,No value,WD,Normal,85,7,9,1,1,0,3,6,0,2
982,12203,1998,1999,854,1225,1276,1336,2612,676,250,0,11.0,11,16466.0,1,3,336000,RL,No value,IR1,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,8,5,1,2,1,4,8,1,3
983,3182,2007,2007,0,1266,1266,0,1266,388,100,16,1.0,1,4852.0,1,2,159895,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,7,5,0,2,0,2,6,1,2
984,11250,2002,2002,0,1128,1149,1141,2290,779,0,0,6.0,6,14319.0,1,3,255900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,CemntBd,CmentBd,None,Gd,PConc,Gd,TA,Mn,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,Unf,Y,No value,No value,WD,Normal,60,8,5,0,2,1,4,9,1,2
985,10125,1977,1977,0,0,1302,432,1734,539,0,0,32.0,32,12398.0,0,2,126000,RL,No value,Reg,Lvl,Duplex,1.5Fin,Gable,Plywood,Plywood,None,TA,CBlock,No value,No value,No value,No value,TA,Y,SBrkr,Gd,No value,Attchd,Unf,Y,No value,No value,COD,Normal,90,5,5,0,2,0,4,8,0,2
986,10880,1950,1950,1040,1164,1164,0,1164,240,0,48,58.0,58,12284.0,0,1,125000,RL,No value,Reg,Lvl,2fmCon,1Story,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,ALQ,TA,N,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,ConLD,Normal,190,5,5,1,1,0,3,5,0,1
987,5310,1910,2003,0,485,1001,634,1635,255,394,0,56.0,96,7200.0,0,1,117000,RM,No value,Reg,Lvl,1Fam,1.5Fin,Hip,VinylSd,VinylSd,None,TA,CBlock,TA,Fa,No,Unf,Gd,Y,SBrkr,Gd,No value,Attchd,Unf,Y,No value,No value,WD,Normal,50,6,8,0,1,0,2,5,0,1
988,10159,2009,2010,1646,1930,1940,0,1940,606,168,95,0.0,1,13155.0,1,3,395192,RL,No value,IR1,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Ex,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,New,Partial,20,9,5,1,2,1,3,8,1,3
989,12046,1976,1976,156,848,1118,912,2030,551,0,224,31.0,31,14925.0,1,3,195000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,Plywood,Plywood,BrkFace,TA,CBlock,TA,TA,No,LwQ,TA,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,6,0,2,1,4,8,1,2
990,8125,2006,2006,0,770,778,798,1576,614,0,50,0.0,0,10315.0,0,3,197000,FV,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,Gd,No,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,New,Partial,60,7,5,0,2,1,3,6,0,2
991,9452,1997,1998,1074,1396,1407,985,2392,870,0,70,9.0,9,13137.0,1,3,348000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,8,5,1,2,1,3,7,1,3
992,17671,1882,1986,216,916,916,826,1742,424,0,169,84.0,127,19837.0,1,2,168000,RM,Grvl,Reg,Lvl,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,Gd,BrkTil,TA,TA,No,BLQ,Gd,Y,SBrkr,Gd,Gd,Attchd,Unf,P,No value,No value,WD,Normal,70,8,9,0,1,1,4,8,1,2
993,9760,1964,1993,536,822,1020,831,1851,440,239,42,43.0,43,12391.0,1,3,187000,RL,No value,Reg,Lvl,1Fam,2Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,CBlock,TA,TA,Gd,BLQ,Gd,Y,SBrkr,Gd,Fa,Attchd,RFn,Y,No value,MnWw,WD,Normal,60,6,8,0,2,1,3,7,1,2
994,8846,2005,2006,0,750,750,750,1500,564,0,35,1.0,1,10910.0,0,3,173900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,New,Partial,60,6,5,0,2,1,3,6,0,2
995,12456,2006,2007,1172,1700,1718,0,1718,786,216,48,1.0,3,15190.0,1,2,337500,RL,No value,Reg,Lvl,1Fam,1Story,Hip,CemntBd,CmentBd,Stone,Ex,PConc,Ex,TA,Gd,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,10,5,1,2,0,3,7,1,3
996,4712,1946,1950,384,747,774,456,1230,305,0,57,60.0,60,6247.0,0,2,121600,RL,No value,IR1,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,MnPrv,WD,Abnorml,50,4,7,1,1,1,3,5,0,1
